10420;BEDLAM/JESSE AARONSO;BEDLAM;JESSE AARONSO;;BEDLAM
10421;BEEF/;BEEF;;;BEEF
10422;BEEFER;BEEFER;NULL;;NULL
10423;BEERE,JASON;BEEFER;JASON BEERE;;NULL
10424;BEETLE II/LEILA DAVI;BEETLE II;LEILA DAVI;;NULL
10425;BEETLE ROBOT;BEETLE ROBOT;NULL;;NULL
10426;BEETLE/ABNER RONALD ;BEETLE;ABNER RONALD ;;NULL
10427;BEHEMOTH;BEHEMOTH;NULL;;NULL
10428;BEL-DANN,GEN.;BEHEMOTH;GEN. BEL-DANN;;NULL
10429;BELASCO;NULL;BELASCO;;NULL
10430;BELDAME;NULL;BELDAME;;NULL
10431;BELGRADE,DR. HORATI;NULL;DR. HORATI BELGRADE;;NULL
10432;BELIAL;NULL;BELIAL;;NULL
10433;BELL,HERBERT;NULL;HERBERT BELL;;NULL
10434;BELLADONNA;NULL;BELLADONNA;;NULL
10435;BELLAM;NULL;BELLAM;;NULL
10436;BELLE;NULL;BELLE;;NULL
10437;BENAZA;NULL;BENAZA;;NULL
10438;BENCHLEY;NULL;BENCHLEY;;NULL
10439;BENDIX,DR. ALBERT;NULL;DR. ALBERT BENDIX;;NULL
10440;BENEDICT;NULL;BENEDICT;;NULL
10441;BENEDICT,ANDREW;NULL;ANDREW BENEDICT;;NULL
10442;BENGAL/;BENGAL;;;BENGAL
10443;BENJAMIN,BYRON;BENGAL;BYRON BENJAMIN;;BENGAL
10444;BENNETT,DANNY;BENGAL;DANNY BENNETT;;BENGAL
10445;BENNETT,MITCH;BENGAL;MITCH BENNETT;;BENGAL
10446;BENNING,VERONICA;BENGAL;VERONICA BENNING;;BENGAL
10447;BENNY,JAKE;BENGAL;JAKE BENNY;;BENGAL
10448;BENTLEY,MILES;BENGAL;MILES BENTLEY;;BENGAL
10449;BENTLEY,VICTORIA;BENGAL;VICTORIA BENTLEY;;BENGAL
10450;BENTON,TERRY;BENGAL;TERRY BENTON;;BENGAL
10451;BENWAY,DR.;BENGAL;DR. BENWAY;;BENGAL
10452;BERDITCHEV,ITZHAK;BENGAL;ITZHAK BERDITCHEV;;BENGAL
10453;BEREET;NULL;BEREET;;NULL
10454;BERENGHETTI,MICHAEL;NULL;MICHAEL BERENGHETTI;;NULL
10455;BERENGHETTI,SUSAN;NULL;SUSAN BERENGHETTI;;NULL
10456;BERGER,PROF.;NULL;PROF. BERGER;;NULL
10457;BERGIER,REBECCA;NULL;REBECCA BERGIER;;NULL
10458;BERGLUND,GEN.;NULL;GEN. BERGLUND;;NULL
10459;BERKELEY,TRAVIS;NULL;TRAVIS BERKELEY;;NULL
10460;BERMAN,ADAM;NULL;ADAM BERMAN;;NULL
10461;BERNARD THE POET;NULL;BERNARD THE POET;;NULL
10462;BERNHARD,CLARICE;NULL;CLARICE BERNHARD;;NULL
10463;BERNIE;NULL;BERNIE;;NULL
10464;BERNSTEIN,DR. NOAH;NULL;DR. NOAH BERNSTEIN;;NULL
10465;BERNSTEIN,EMMA WEBS;NULL;EMMA WEBS BERNSTEIN;;NULL
10466;BERSERKER;NULL;BERSERKER;;NULL
10467;BERSERKER II;NULL;BERSERKER II;;NULL
10468;BERSERKER III;NULL;BERSERKER III;;NULL
10469;BERTRAM;NULL;BERTRAM;;NULL
10470;BERYL;NULL;BERYL;;NULL
10471;BERYLLIUM;NULL;BERYLLIUM;;NULL
10472;BETA RAY BILL;NULL;BETA RAY BILL;;NULL
10473;BETA RAY BILL | MUTA;NULL;BETA RAY BILL | MUTA;;NULL
10474;BETELHEIM,NORMA;NULL;NORMA BETELHEIM;;NULL
10475;BETTY-6;NULL;BETTY-6;;NULL
10476;BEVATRON/;BEVATRON;;;NULL
10477;BEYNON,DR. BRADLEY;BEVATRON;DR. BRADLEY BEYNON;;NULL
10478;BEYONDER;NULL;BEYONDER;;BEYONDER
10479;BEYONDER | MUTANT X-;NULL;BEYONDER | MUTANT X-;;NULL
10480;BI-BEAST;BI-BEAST;NULL;;BI-BEAST
10481;BI-BEAST II;BI-BEAST II;NULL;;NULL
10482;BIANDU;NULL;BIANDU;;NULL
10483;BIG BEN/;BIG BEN;;;NULL
10484;BIG BERTHA/ASHLEY CR;BIG BERTHA;ASHLEY CR;;BIG BERTHA
10485;BIG CASINO/;BIG CASINO;;;NULL
10486;BIG MAN/FREDERICK FO;BIG MAN;FREDERICK FO;;NULL
10487;BIG ONE/KENJIRO SASA;BIG ONE;KENJIRO SASA;;NULL
10488;BIGGERS,MELVIN;BIG ONE;MELVIN BIGGERS;;NULL
10489;BILE/;BILE;;;NULL
10490;BILLUPS,AGENT;BILE;AGENT BILLUPS;;NULL
10491;BINARY | MUTANT X-VE;BINARY | MUTANT X-VE;NULL;;NULL
10492;BINARY/CAROL DANVERS;BINARY;CAROL DANVERS;;CAROL DANVERS
10493;BIOHAZARD;BIOHAZARD;NULL;;NULL
10494;BIOHAZARD II/FLETCHE;BIOHAZARD II;FLETCHE;;NULL
10495;BIRD MAN III/;BIRD MAN III;;;NULL
10496;BIRD MAN/HENRY HAWK;BIRD MAN;HENRY HAWK;;NULL
10497;BIRD,TUESDAY;BIRD MAN;TUESDAY BIRD;;NULL
10498;BIRDBRAIN;NULL;BIRDBRAIN;;NULL
10499;BIRDY;NULL;BIRDY;;NULL
10500;BISHOP /;BISHOP ;;;NULL
10501;BISON/BILLY KITSON;BISON;BILLY KITSON;;NULL
10502;BITMAP/;BITMAP;;;NULL
10503;BIZEN;NULL;BIZEN;;NULL
10504;BLACK AVENGER/JERRY ;BLACK AVENGER;JERRY ;;NULL
10505;BLACK BOLT | MUTANT ;BLACK BOLT | MUTANT ;NULL;;NULL
10506;BLACK BOLT/BLACKANTO;BLACK BOLT;BLACKANTO;;BLACK BOLT
10507;BLACK BRIGADE;NULL;BLACK BRIGADE;;NULL
10508;BLACK CAT/FELICIA HA;BLACK CAT;FELICIA HA;;BLACK CAT
10509;BLACK CRANE/;BLACK CRANE;;;NULL
10510;BLACK CROW/JESSE BLA;BLACK CROW;JESSE BLA;;BLACK CROW
10511;BLACK DEATH/DR. IVAN;BLACK DEATH;DR. IVAN;;NULL
10512;BLACK FOX II/;BLACK FOX II;;;NULL
10513;BLACK FOX/ROBERT W. ;BLACK FOX;ROBERT W. ;;NULL
10514;BLACK GOLIATH/DR. WI;BLACK GOLIATH;DR. WI;;NULL
10515;BLACK HOLE/MORTON KI;BLACK HOLE;MORTON KI;;NULL
10516;BLACK KING/SEBASTIAN;BLACK KING;SEBASTIAN;;NULL
10517;BLACK KNIGHT II/SIR ;BLACK KNIGHT II;SIR ;;NULL
10518;BLACK KNIGHT III/EOB;BLACK KNIGHT III;EOB;;NULL
10519;BLACK KNIGHT IV DOPP;BLACK KNIGHT IV DOPP;NULL;;NULL
10520;BLACK KNIGHT IV/PROF;BLACK KNIGHT IV;PROF;;NULL
10521;BLACK KNIGHT V DOPPE;BLACK KNIGHT V DOPPE;NULL;;NULL
10522;BLACK KNIGHT V STATU;BLACK KNIGHT V STATU;NULL;;NULL
10523;BLACK KNIGHT V/DANE ;BLACK KNIGHT V;DANE ;;NULL
10524;BLACK KNIGHT VI/PROF;BLACK KNIGHT VI;PROF;;NULL
10525;BLACK KNIGHT/SIR PER;BLACK KNIGHT;SIR PER;;NULL
10526;BLACK LAMA;NULL;BLACK LAMA;;NULL
10527;BLACK MAMBA/TANYA SE;BLACK MAMBA;TANYA SE;;NULL
10528;BLACK MARIAH;NULL;BLACK MARIAH;;NULL
10529;BLACK MARVEL/DAN LYO;BLACK MARVEL;DAN LYO;;NULL
10530;BLACK MORAY;NULL;BLACK MORAY;;NULL
10531;BLACK MOUNTAIN/KUROY;BLACK MOUNTAIN;KUROY;;NULL
10532;BLACK PANTHER | MUTA;BLACK PANTHER | MUTA;NULL;;NULL
10533;BLACK PANTHER/T'CHAL;BLACK PANTHER;T'CHAL;;BLACK PANTHER
10534;BLACK RAAZER/;BLACK RAAZER;;;NULL
10535;BLACK RACER/;BLACK RACER;;;NULL
10536;BLACK RAZER;NULL;BLACK RAZER;;NULL
10537;BLACK SPECTRE/CARSON;BLACK SPECTRE;CARSON;;NULL
10538;BLACK TALON II/SAMUE;BLACK TALON II;SAMUE;;NULL
10539;BLACK TALON III;BLACK TALON III;NULL;;NULL
10540;BLACK TALON/DESMOND ;BLACK TALON;DESMOND ;;NULL
10541;BLACK TARANTULA II/C;BLACK TARANTULA II;C;;NULL
10542;BLACK TARANTULA/LAMU;BLACK TARANTULA;LAMU;;BLACK TARANTULA
10543;BLACK TOM CASSIDY;NULL;BLACK TOM CASSIDY;;NULL
10544;BLACK WIDOW DOPPELGA;BLACK WIDOW DOPPELGA;NULL;;NULL
10545;BLACK WIDOW II/YELEN;BLACK WIDOW II;YELEN;;NULL
10546;BLACK WIDOW | MUTANT;BLACK WIDOW | MUTANT;NULL;;NULL
10547;BLACK WIDOW/NATASHA ;BLACK WIDOW;NATASHA ;;BLACK WIDOW
10548;BLACK,CAL;BLACK WIDOW;CAL BLACK;;BLACK WIDOW
10549;BLACK,CYRUS;BLACK WIDOW;CYRUS BLACK;;BLACK WIDOW
10550;BLACK,RACHEL;BLACK WIDOW;RACHEL BLACK;;BLACK WIDOW
10551;BLACKBALL;NULL;BLACKBALL;;NULL
10552;BLACKBIRD/;BLACKBIRD;;;NULL
10553;BLACKBODY;NULL;BLACKBODY;;NULL
10554;BLACKHEART;NULL;BLACKHEART;;BLACKHEART
10555;BLACKJACK/;BLACKJACK;;;NULL
10556;BLACKOUT II/;BLACKOUT II;;;NULL
10557;BLACKOUT/MARCUS DANI;BLACKOUT;MARCUS DANI;;BLACKOUT
10558;BLACKSHEAR,JONAS;BLACKOUT;JONAS BLACKSHEAR;;BLACKOUT
10559;BLACKWELL;NULL;BLACKWELL;;NULL
10560;BLACKWING II/;BLACKWING II;;;NULL
10561;BLACKWING/JOSEPH MAN;BLACKWING;JOSEPH MAN;;NULL
10562;BLACKWOOD,JENNY;BLACKWING;JENNY BLACKWOOD;;NULL
10563;BLACKWULF;NULL;BLACKWULF;;NULL
10564;BLADE;NULL;BLADE;;BLADE
10565;BLAIR,CALEY;NULL;CALEY BLAIR;;NULL
10566;BLAIRE,CARTER;NULL;CARTER BLAIRE;;NULL
10567;BLAKE,BECKY;NULL;BECKY BLAKE;;NULL
10568;BLAKE,DR. DONALD;NULL;DR. DONALD BLAKE;;NULL
10569;BLAKE,DR. DONALD (C;NULL;DR. DONALD (C BLAKE;;NULL
10570;BLAKE,EMILY;NULL;EMILY BLAKE;;NULL
10571;BLAKE,KENT;NULL;KENT BLAKE;;NULL
10572;BLANDING,ANDREW;NULL;ANDREW BLANDING;;NULL
10573;BLANDING,HALEY;NULL;HALEY BLANDING;;NULL
10574;BLANDING,MRS.;NULL;MRS. BLANDING;;NULL
10575;BLAQUESMITH;NULL;BLAQUESMITH;;NULL
10576;BLARE/;BLARE;;;NULL
10577;BLASTAAR;NULL;BLASTAAR;;BLASTAAR
10578;BLASTING CAP/;BLASTING CAP;;;NULL
10579;BLAZE,CRAIG;BLASTING CAP;CRAIG BLAZE;;NULL
10580;BLAZE,EMMA;BLASTING CAP;EMMA BLAZE;;NULL
10581;BLAZE,ROXANNE SIMPS;BLASTING CAP;ROXANNE SIMPS BLAZE;;NULL
10582;BLAZING SKULL/MARK T;BLAZING SKULL;MARK T;;BLAZING SKULL
10583;BLESSING,MORGANA;BLAZING SKULL;MORGANA BLESSING;;BLAZING SKULL
10584;BLIND AL/ALTHEA;BLIND AL;ALTHEA;;NULL
10585;BLINDSIDE II/BOBBI C;BLINDSIDE II;BOBBI C;;NULL
10586;BLINK/FERGUSON,CLAR;BLINK;CLAR BLINK/FERGUSON;;BLINK
10587;BLISS;NULL;BLISS;;NULL
10588;BLISS,BONNIE;NULL;BONNIE BLISS;;NULL
10589;BLISS,MISS;NULL;MISS BLISS;;NULL
10590;BLITZIANA;NULL;BLITZIANA;;NULL
10591;BLITZKRIEG/;BLITZKRIEG;;;NULL
10592;BLIZZARD II/DONALD G;BLIZZARD II;DONALD G;;NULL
10593;BLIZZARD/PROF. GREGO;BLIZZARD;PROF. GREGO;;BLIZZARD
10594;BLOB/FRED J. DUKES;BLOB;FRED J. DUKES;;BLOB
10595;BLOCKADE/DEXTER PARI;BLOCKADE;DEXTER PARI;;NULL
10596;BLOCKBUSTER II;BLOCKBUSTER II;NULL;;NULL
10597;BLOCKBUSTER III/MICH;BLOCKBUSTER III;MICH;;NULL
10598;BLOCKBUSTER/;BLOCKBUSTER;;;BLOCKBUSTER
10599;BLOK;NULL;BLOK;;BLOK
10600;BLOKE/MICKEY TORK;BLOKE;MICKEY TORK;;BLOKE
10601;BLOOD BROTHERS;NULL;BLOOD BROTHERS;;NULL
10602;BLOOD SPIDER/;BLOOD SPIDER;;;NULL
10603;BLOOD WRAITH/SEAN DO;BLOOD WRAITH;SEAN DO;;NULL
10604;BLOOD-TIDE;NULL;BLOOD-TIDE;;NULL
10605;BLOODAXE/JACKIE LUKU;BLOODAXE;JACKIE LUKU;;BLOODAXE
10606;BLOODHOUND/;BLOODHOUND;;;NULL
10607;BLOODLUST;NULL;BLOODLUST;;NULL
10608;BLOODSCREAM;NULL;BLOODSCREAM;;BLOODSCREAM
10609;BLOODSHED/WYNDELL DI;BLOODSHED;WYNDELL DI;;NULL
10610;BLOODSTONE/ULYSSES B;BLOODSTONE;ULYSSES B;;NULL
10611;BLOODSTORM | MUTANT ;BLOODSTORM | MUTANT ;NULL;;NULL
10612;BLOODSTRIKE/ERIC CON;BLOODSTRIKE;ERIC CON;;BLOODSTRIKE
10613;BLOODVESSEL,BUSTA;BLOODSTRIKE;BUSTA BLOODVESSEL;;BLOODSTRIKE
10614;BLOODWING [SHI'AR];NULL;BLOODWING [SHI'AR];;NULL
10615;BLOODWRAITH/SEAN DOL;BLOODWRAITH;SEAN DOL;;NULL
10616;BLOODY BESS;NULL;BLOODY BESS;;NULL
10617;BLOODY MARY;NULL;BLOODY MARY;;NULL
10618;BLOTT,BRIGADIER INK;NULL;BRIGADIER INK BLOTT;;NULL
10619;BLOWTORCH/;BLOWTORCH;;;NULL
10620;BLUDGEON/;BLUDGEON;;;NULL
10621;BLUE BULLET/PROF. JO;BLUE BULLET;PROF. JO;;NULL
10622;BLUE DIAMOND/PROFESS;BLUE DIAMOND;PROFESS;;NULL
10623;BLUE SHIELD/JOSEPH J;BLUE SHIELD;JOSEPH J;;BLUE SHIELD
10624;BLUE STREAK/;BLUE STREAK;;;NULL
10625;BLUNT;NULL;BLUNT;;NULL
10626;BLUR;NULL;BLUR;;BLUR
10627;BLURRY;NULL;BLURRY;;NULL
10628;BOAK;NULL;BOAK;;NULL
10629;BOBCAT/;BOBCAT;;;NULL
10630;BODYBAG;NULL;BODYBAG;;NULL
10631;BOERKE,MAYOR;NULL;MAYOR BOERKE;;NULL
10632;BOGATYR/MIKULA GOLUB;BOGATYR;MIKULA GOLUB;;NULL
10633;BOGGS,MORDECAI P.;BOGATYR;MORDECAI P. BOGGS;;NULL
10634;BOLERO/;BOLERO;;;NULL
10635;BOLT II/CHRIS BRADLE;BOLT II;CHRIS BRADLE;;NULL
10636;BOLT,COUNCILMAN AND;BOLT II;COUNCILMAN AND BOLT;;NULL
10637;BOLT/LAWRENCE EVANS;BOLT;LAWRENCE EVANS;;NULL
10638;BOMBADIER/;BOMBADIER;;;NULL
10639;BOMBLAST/;BOMBLAST;;;NULL
10640;BOMBSHELL/;BOMBSHELL;;;NULL
10641;BOND;NULL;BOND;;NULL
10642;BONEBREAKER/;BONEBREAKER;;;NULL
10643;BONES/ELIZABETH BLIS;BONES;ELIZABETH BLIS;;NULL
10644;BONITA;NULL;BONITA;;NULL
10645;BOOBYTRAP/;BOOBYTRAP;;;NULL
10646;BOOKWORM/NELSON GRUB;BOOKWORM;NELSON GRUB;;NULL
10647;BOOMER/TABITHA SMITH;BOOMER;TABITHA SMITH;;BOOMER
10648;BOOMERANG/FRED MYERS;BOOMERANG;FRED MYERS;;BOOMERANG
10649;BOOMSLANG/;BOOMSLANG;;;NULL
10650;BOONE;NULL;BOONE;;NULL
10651;BORA;NULL;BORA;;NULL
10652;BORAKU;NULL;BORAKU;;NULL
10653;BORROB;NULL;BORROB;;NULL
10654;BORROUGHS,CHARLES C;NULL;CHARLES C BORROUGHS;;NULL
10655;BOSCO,ELAINE;NULL;ELAINE BOSCO;;NULL
10656;BOSHLOVOR;BOSHLOVOR;NULL;;NULL
10657;BOUDREAUX,BELLA DON;BOSHLOVOR;BELLA DON BOUDREAUX;;NULL
10658;BOUDREAUX,MARIUS;BOSHLOVOR;MARIUS BOUDREAUX;;NULL
10659;BOULDER/;BOULDER;;;NULL
10660;BOUNCER;NULL;BOUNCER;;NULL
10661;BOUNTY;NULL;BOUNTY;;NULL
10662;BOUNTY II;NULL;BOUNTY II;;NULL
10663;BOVA;NULL;BOVA;;NULL
10664;BOWDEN,DENNIS;NULL;DENNIS BOWDEN;;NULL
10665;BOWEN,FATHER MICHAE;NULL;FATHER MICHAE BOWEN;;NULL
10666;BOWMAN,MAJ.;NULL;MAJ. BOWMAN;;NULL
10667;BOX II/JERRY JAXXON;BOX II;JERRY JAXXON;;NULL
10668;BOX IV/MADISON JEFFR;BOX IV;MADISON JEFFR;;NULL
10669;BOX/ROGER BOCHS;BOX;ROGER BOCHS;;BOX
10670;BOYD,TWO-FISTED TOM;BOX;TWO-FISTED TOM BOYD;;BOX
10671;BRADDOCK,ELIZABETH;BOX;ELIZABETH BRADDOCK;;BOX
10672;BRADDOCK,JAMES;BOX;JAMES BRADDOCK;;BOX
10673;BRADDOCK,JAMES JR. ;BOX;JAMES JR.  BRADDOCK;;BOX
10674;BRADDOCK,JOHN;BOX;JOHN BRADDOCK;;BOX
10675;BRADLEY,CARRIE;BOX;CARRIE BRADLEY;;BOX
10676;BRADLEY,HANK;BOX;HANK BRADLEY;;BOX
10677;BRADLEY,JESSICA;BOX;JESSICA BRADLEY;;BOX
10678;BRAHAMS;NULL;BRAHAMS;;NULL
10679;BRAHMANES;NULL;BRAHMANES;;NULL
10680;BRAIN CELL/;BRAIN CELL;;;NULL
10681;BRAIN DRAIN/WERNER S;BRAIN DRAIN;WERNER S;;NULL
10682;BRAINCHILD;NULL;BRAINCHILD;;NULL
10683;BRAINSTORM/;BRAINSTORM;;;NULL
10684;BRAINY;NULL;BRAINY;;NULL
10685;BRAITHWAITE,JUDGE R;NULL;JUDGE R BRAITHWAITE;;NULL
10686;BRAMER;NULL;BRAMER;;NULL
10687;BRANDEIS,CAMMY;NULL;CAMMY BRANDEIS;;NULL
10688;BRANDEIS,LIZ PARRIS;NULL;LIZ PARRIS BRANDEIS;;NULL
10689;BRANDEIS,PROF. HENR;NULL;PROF. HENR BRANDEIS;;NULL
10690;BRANDT,ELLEN;NULL;ELLEN BRANDT;;NULL
10691;BRANNEX;NULL;BRANNEX;;NULL
10692;BRANNEX,ALLESSANDRO;NULL;ALLESSANDRO BRANNEX;;NULL
10693;BRANSON;NULL;BRANSON;;NULL
10694;BRASS BISHOP/;BRASS BISHOP;;;NULL
10695;BRASS/SEAN WATANABE;BRASS;SEAN WATANABE;;NULL
10696;BRAWLER;NULL;BRAWLER;;NULL
10697;BRAWN,HUNTER;NULL;HUNTER BRAWN;;NULL
10698;BRAWN,TRISTAN;NULL;TRISTAN BRAWN;;NULL
10699;BREAKER/RAAK;BREAKER;RAAK;;NULL
10700;BREEGAN;NULL;BREEGAN;;NULL
10701;BRES;NULL;BRES;;NULL
10702;BREWER,AMY;NULL;AMY BREWER;;NULL
10703;BREWER,DR. MELINDA;NULL;DR. MELINDA BREWER;;NULL
10704;BRICKFORD,CLAY;NULL;CLAY BRICKFORD;;NULL
10705;BRICKMAN,GLORIA;NULL;GLORIA BRICKMAN;;NULL
10706;BRICKMAN,SEN. MILES;NULL;SEN. MILES BRICKMAN;;NULL
10707;BRIDGE,GEORGE WASHI;NULL;GEORGE WASHI BRIDGE;;NULL
10708;BRIGGS,AGENT;NULL;AGENT BRIGGS;;NULL
10709;BRIGGS,AGENT STEPHA;NULL;AGENT STEPHA BRIGGS;;NULL
10710;BRIGHTSWORD/CARTER D;BRIGHTSWORD;CARTER D;;NULL
10711;BRIGHTWIND;NULL;BRIGHTWIND;;NULL
10712;BRINKE,NIOMI;NULL;NIOMI BRINKE;;NULL
10713;BRIQUETTE/;BRIQUETTE;;;NULL
10714;BROADSIDE;NULL;BROADSIDE;;NULL
10715;BROGIN,BULL;NULL;BULL BROGIN;;NULL
10716;BROKEN MAN;NULL;BROKEN MAN;;NULL
10717;BROKER;NULL;BROKER;;NULL
10718;BROMINE;NULL;BROMINE;;NULL
10719;BROMWELL,DR.;NULL;DR. BROMWELL;;NULL
10720;BRONA;NULL;BRONA;;NULL
10721;BROOKS,ANNA;NULL;ANNA BROOKS;;NULL
10722;BROOP;NULL;BROOP;;NULL
10723;BROTHER AXE;BROTHER AXE;NULL;;NULL
10724;BROTHER CAESAR;NULL;BROTHER CAESAR;;NULL
10725;BROTHER ROYAL;NULL;BROTHER ROYAL;;NULL
10726;BROTHER STEPHEN;NULL;BROTHER STEPHEN;;NULL
10727;BROTHER TODE;NULL;BROTHER TODE;;NULL
10728;BROTHER VIRGIL;NULL;BROTHER VIRGIL;;NULL
10729;BROTHER VOODOO | MUT;BROTHER VOODOO | MUT;NULL;;NULL
10730;BROTHER VOODOO/DANIE;BROTHER VOODOO;DANIE;;BROTHER VOODOO
10731;BROTHER WONDERFUL/DR;BROTHER WONDERFUL;DR;;NULL
10732;BROTHERS GRIMM;NULL;BROTHERS GRIMM;;NULL
10733;BROTHERS GRIMM II/BA;BROTHERS GRIMM II;BA;;NULL
10734;BROWN,ABE;BROTHERS GRIMM II;ABE BROWN;;NULL
10735;BROWN,FRANK;BROTHERS GRIMM II;FRANK BROWN;;NULL
10736;BROWN,LAURA;BROTHERS GRIMM II;LAURA BROWN;;NULL
10737;BROWN,MINDY MCPHERS;BROTHERS GRIMM II;MINDY MCPHERS BROWN;;NULL
10738;BROWSER;NULL;BROWSER;;NULL
10739;BRUKNER,DR. FRANK;NULL;DR. FRANK BRUKNER;;NULL
10740;BRUKNER,ILANEY;NULL;ILANEY BRUKNER;;NULL
10741;BRUNNHILDE/MCM-XLI (;BRUNNHILDE;MCM-XLI (;;NULL
10742;BRUNO;NULL;BRUNO;;NULL
10743;BRUTACUS;NULL;BRUTACUS;;NULL
10744;BRUTE II/;BRUTE II;;;NULL
10745;BRUTE | MUTANT X-VER;BRUTE | MUTANT X-VER;NULL;;NULL
10746;BRUTE/REED RICHARDS ;BRUTE;REED RICHARDS ;;BRUTE
10747;BRUTO THE STRONGMAN/;BRUTO THE STRONGMAN;;;NULL
10748;BRUTUS;NULL;BRUTUS;;NULL
10749;BRUTUS II;NULL;BRUTUS II;;NULL
10750;BRUTUS KLOR;NULL;BRUTUS KLOR;;NULL
10751;BRYCE,ARCHER;NULL;ARCHER BRYCE;;NULL
10752;BUCHANAN,SAM;NULL;SAM BUCHANAN;;NULL
10753;BUCHETTO,SALVATORE ;NULL;SALVATORE  BUCHETTO;;NULL
10754;BUCHOVITZ,STANLEY &;NULL;STANLEY & BUCHOVITZ;;NULL
10755;BUCKMAN,EDWARD;NULL;EDWARD BUCKMAN;;NULL
10756;BUCKNER,GRANT;NULL;GRANT BUCKNER;;NULL
10757;BUCKY II/FRED DAVIS;BUCKY II;FRED DAVIS;;NULL
10758;BUCKY VI/;BUCKY VI;;;NULL
10759;BUCKY VII/RIKKI BARN;BUCKY VII;RIKKI BARN;;NULL
10760;BUCKY/BUCKY BARNES;BUCKY;BUCKY BARNES;;BUCKY
10761;BUEL;NULL;BUEL;;NULL
10762;BUG;NULL;BUG;;BUG
10763;BUKOWSKI,BUCK;NULL;BUCK BUKOWSKI;;NULL
10764;BULL;NULL;BULL;;NULL
10765;BULLDOZER/HENRY CAMP;BULLDOZER;HENRY CAMP;;BULLDOZER
10766;BULLET;NULL;BULLET;;NULL
10767;BULLET BIKER;NULL;BULLET BIKER;;NULL
10768;BULLSEYE;NULL;BULLSEYE;;BULLSEYE
10769;BULLSEYE II/BENJAMIN;BULLSEYE II;BENJAMIN;;NULL
10770;BULLSEYE | MUTANT X-;NULL;BULLSEYE | MUTANT X-;;NULL
10771;BULWARK/;BULWARK;;;NULL
10772;BUMPKIN;NULL;BUMPKIN;;NULL
10773;BUMPO,MR.;NULL;MR. BUMPO;;MR. BUMPO
10774;BUNYAN,PAUL;NULL;PAUL BUNYAN;;NULL
10775;BURGOS,CARL;NULL;CARL BURGOS;;NULL
10776;BURKE;NULL;BURKE;;NULL
10777;BURKE,GWYNETH;NULL;GWYNETH BURKE;;NULL
10778;BURKE,JACK;NULL;JACK BURKE;;NULL
10779;BURKE,JOB;NULL;JOB BURKE;;NULL
10780;BURKE,RICKY;NULL;RICKY BURKE;;NULL
10781;BURKE,THERESA TRACY;NULL;THERESA TRACY BURKE;;NULL
10782;BURLEY,MIKE;NULL;MIKE BURLEY;;NULL
10783;BURLINGAME,CALVIN;NULL;CALVIN BURLINGAME;;NULL
10784;BURNING PUDDLE;NULL;BURNING PUDDLE;;NULL
10785;BURR,CLAYTON;NULL;CLAYTON BURR;;NULL
10786;BURRTHROP,T. BARTON;NULL;T. BARTON BURRTHROP;;NULL
10787;BURST/;BURST;;;NULL
10788;BUSH,GEORGE;BURST;GEORGE BUSH;;NULL
10789;BUSHKIN,BARNEY;BURST;BARNEY BUSHKIN;;NULL
10790;BUSHMAN,RAOUL;BURST;RAOUL BUSHMAN;;NULL
10791;BUSHMASTER II/QUINCY;BUSHMASTER II;QUINCY;;NULL
10792;BUSHMASTER/JOHN MCIV;BUSHMASTER;JOHN MCIV;;NULL
10793;BUSHWACKER/CARL;BUSHWACKER;CARL;;BUSHWACKER
10794;BUSIEK,KURT;BUSHWACKER;KURT BUSIEK;;BUSHWACKER
10795;BUTCH;NULL;BUTCH;;NULL
10796;BUTTERFLY;NULL;BUTTERFLY;;BUTTERFLY
10797;BUTTONS;NULL;BUTTONS;;NULL
10798;BUX;NULL;BUX;;NULL
10799;BUZZ;NULL;BUZZ;;NULL
10800;BUZZARD;NULL;BUZZARD;;NULL
10801;BYRD,NATHANIEL ALEX;NULL;NATHANIEL ALEX BYRD;;NULL
10802;BYRD,SEN. HARRINGTO;NULL;SEN. HARRINGTO BYRD;;NULL
10803;BYREL;NULL;BYREL;;NULL
10804;BYRNE,JOHN;NULL;JOHN BYRNE;;NULL
10805;BYRNES,GAYLE WATSON;NULL;GAYLE WATSON BYRNES;;NULL
10806;BYRNES,TIM;NULL;TIM BYRNES;;NULL
10807;BYRRAH [ATLANTEAN];NULL;BYRRAH [ATLANTEAN];;NULL
10808;BYRRAH | HEROES REBO;NULL;BYRRAH | HEROES REBO;;NULL
10809;C.F.;NULL;C.F.;;NULL
10810;CABE,BETHANY;NULL;BETHANY CABE;;NULL
10811;CABER;NULL;CABER;;NULL
10812;CACHE;NULL;CACHE;;NULL
10813;CACHES,FABIAN;NULL;FABIAN CACHES;;NULL
10814;CACHES,PROF. MARINA;NULL;PROF. MARINA CACHES;;NULL
10815;CACTUS;NULL;CACTUS;;NULL
10816;CADAVER;NULL;CADAVER;;NULL
10817;CADMIUM;NULL;CADMIUM;;NULL
10818;CADUCEUS;NULL;CADUCEUS;;NULL
10819;CAESAR;NULL;CAESAR;;NULL
10820;CAESAR,JONATHAN;NULL;JONATHAN CAESAR;;NULL
10821;CAESAR,JULIUS;NULL;JULIUS CAESAR;;NULL
10822;CAGE,LUKE/CARL LUCA;CAGE,LUKE;LUKE/CARL LUCA CAGE;;NULL
